"Variable","Lasso_Beta","Ridge_Beta","Enet_Beta"
"g__Senegalimassilia",0,0.0104548998621307,0
"g__Slackia_A",0,-0.00901179269719787,0
"g__QAMH01",0,-0.0129866219843368,0
"g__Alloprevotella",0,-0.00116190329067168,0
"g__Bacteroides_H",0,-0.000722754034143585,0
"g__Paraprevotella",-0.0445691473746676,-0.0244894797085689,-0.0831534899490236
"g__Phocaeicola_A_858004",-0.00576035366623115,-0.00423145037152542,-0.00531367144247775
"g__Prevotella",0,-0.000200581844469986,0
"g__Barnesiella",0,-0.000593697697959554,0
"g__CABJAA01",-0.0382790904133602,-0.0223623001919707,-0.0559709888742512
"g__Coprobacter",0,-0.0104542627642721,0
"g__Dysgonomonas",0,0.00896076441718198,0
"g__Seramator",0,0.189114163182814,0.245954276559292
"g__Butyricimonas",0,-0.0086954488585722,0
"g__Gabonibacter",0,-0.00721007684886864,0
"g__Odoribacter_865974",0,-0.00218160259637392,0
"`g__CAG-1031`",0,-0.0489599178259163,0
"`g__CAG-485`",0,0.00130958589965575,0
"`g__CAG-873`",0,0.0465204131448822,0.0958740345307593
"g__Duncaniella",0,-0.0286431589181615,0
"g__Limisoma",0,-0.00585578418036319,0
"g__Muribaculum",0,0.00386679290490355,0
"g__Paramuribaculum",-0.000104290840527895,-0.00846698837003487,-0.0121093134302009
"g__Sodaliphilus",0,0.000180170598422052,0
"g__UBA3263",0,0.00892289673100748,0
"g__UBA7173",0,0.0103552067658296,0
"g__Porphyromonas_A_859424",0,-0.0144108803783474,0
"g__Porphyromonas_A_859426",0,0.0148554918336281,0
"g__Alistipes_A_871400",0,0.00104767403066115,0
"g__Alistipes_A_871404",0,-0.00138361969678765,0
"g__Rikenella",0,-0.00309123068956252,0
"g__Tidjanibacter",0,0.0248107498422202,0.0394226369059742
"g__Parabacteroides_B_862066",0,-0.00389662257198676,0
"g__UBA11471",0,0.0257042490222131,0
"g__Coprenecus",0,0.00433273839964677,0
"g__Cryptobacteroides",0,-0.0044118201736995,0
"g__Campylobacter_A",0,0.0175964096107834,0
"g__Campylobacter_B",0,0.021620461748486,0
"g__Helicobacter_C_479931",0,0.00635650314558993,0
"g__Helicobacter_D",0,-0.0661958899906499,0
"g__SIO2C1",0,-0.00365157434721225,0
"d__Bacteria_p__Cyanobacteria_c__Vampirovibrionia_o__Gastranaerophilales_f__Gastranaerophilaceae_g__",0,-0.0222791022639852,0
"`g__CAG-196`",0,-0.00505519852384131,0
"g__Limenecus",0,0.00969780165777136,0
"g__Stercorousia",0,0.0039450805556734,0
"g__UBA2813",0,-0.071195938956291,0
"g__UBA6984",0,0.0175004040093757,0
"g__Zag111",0,-0.00865284385703049,0
"g__Mucispirillum",0,0.0136844663865009,0
"g__Desulfovibrio_R_446353",0,-0.00765874496009951,-0.00528613353845549
"g__Mailhella",0,0.00379128188251669,0
"g__Nitratidesulfovibrio",0,0.0175078928575101,0
"g__UBA1436",0,0.000872747861953593,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o___f___g__",0,-0.00782469520338061,0
"`d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Acetivibrionales_f__DSM-8532_g__`",0.0162732901990816,0.016909883995348,0.00196193931165254
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Christensenellales_f___g__",0,0.0115057853657767,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Christensenellales_f__Borkfalkiaceae_g__",0,0.0175726154963353,0
"g__Borkfalkia",0,-0.00339662896866361,0
"g__UBA1259",0,0.00709646594090762,0
"`d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Christensenellales_f__CAG-138_g__`",0,-0.00340504999741466,0
"g__Aphodomorpha",0,0.000241424408142821,0
"`g__CAG-1024`",0,0.00401191328795212,0
"g__PeH17",0,-0.00108193473716443,0
"g__SFDB01",0,-0.0488535149406988,0
"`g__CAG-314`",0,-0.0151793652309865,0
"`d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Christensenellales_f__CAG-552_g__`",0,0.0177016442010868,0
"`d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Christensenellales_f__CAG-74_g__`",0,-0.00194627863103751,0
"g__Limiplasma",0,-0.00244963633731076,0
"g__Onthenecus",0,-0.00328995218630117,0
"g__SFMI01",0,0.00352985188067856,4.43653782345507e-05
"`g__CAG-349`",0,0.0241488432285552,0
"`g__CAG-475`",0,0.0059339321675916,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Christensenellales_f__Christensenellaceae_g__",0,-0.0141128765542608,0
"g__Christensenella",0,0.00311579343920291,0
"`g__GCA-900066905`",0,-0.0257548716966545,-0.015552529430242
"`g__MARSEILLE-P3954`",0,0.0489236804227095,0
"g__Clostridium_J",0,0.00588976668760163,0
"g__Clostridium_P",0,-0.000423535341195887,0
"g__Clostridium_T",0,0.00216167828456692,0
"g__Dwaynesavagella",0,0.00725209072280056,0
"g__Inconstantimicrobium",0,0.01775194103837,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Eubacteriales_258471_f__Anaerofustaceae_g__",0,-0.0158706297518811,0
"g__Anaerofustis",0,0.0180470669323912,0
"g__Eubacterium_O_258270",0,-0.00592117153722101,0
"g__Ructibacterium",0,0.0102316374174495,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Lachnospirales_f___g__",0,0.0117002271371932,0.00798373428760757
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Lachnospirales_f__Anaerotignaceae_g__",0.0202770322780723,0.0121100182064348,0.04894146451747
"g__Anaerotignum_189125",0,-0.00464183077479189,0
"g__Anaerotignum_189163",0,-0.0402925625386783,0
"`g__CAG-274`",0,0.006922101929211,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Lachnospirales_f__Cellulosilyticaceae_g__",0,-0.0236327271760504,0
"g__Cellulosilyticum",0,0.0176870248119206,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Lachnospirales_f__Lachnospiraceae_g__",0,-0.000771805756636113,0
"`g__14-2`",0,0.0134464580576998,0
"`g__1XD42-69`",0,0.027173885518457,0
"g__Acetatifactor",0,0.0069439987141868,0.0152726961576136
"g__Acetitomaculum",0,0.0176982278497684,0
"`g__AF33-28`",0,0.00619312439086398,0
"g__Agathobacter_164117",0,-0.00225122328495985,0
"`g__AM51-8`",0,-0.00822535659481118,0
"g__Anaerobutyricum",0,-0.00225012533941874,0
"g__Anaerostipes",0,0.00467559754848754,0
"g__Bacteroides_F",0,0.00144773402916244,0
"g__Bariatricus",0,0.00174673790439334,0
"g__Blautia_A_141780",0,-0.00186710408174357,0
"g__Blautia_A_141781",0,0.000805950088413573,0
"g__Butyribacter",0,-0.000475893387124351,0
"g__Butyrivibrio_A_180067",0,0.00898199365322338,0
"`g__CAG-127`",0.000182476142639403,0.00809484775698325,0.0127931054440403
"`g__CAG-194`",0.055796698521266,0.058749210990244,0.15220512422047
"`g__CAG-317_146760`",0,-4.13649338819005e-05,0
"`g__CAG-45`",0,0.00142322186432685,0
"`g__CAG-56`",0,-0.000347329125743055,0
"`g__CAG-603`",0,0.0176494945995327,0
"`g__CAG-632`",0,-0.0277102460025866,0
"`g__CAG-791`",0,0.00320273277222779,0
"`g__CAG-95`",0,0.00211697761488422,0
"g__Catenibacillus",0,-0.0058355001491475,0
"g__Catonella",0,0.0177746690049677,0
"g__Choladousia",0,0.0388756277561516,0.027565774062854
"g__Clostridium_AP",0,-0.0079890000808963,-0.00286808060171261
"g__Clostridium_N_143832",0,-0.0390563072282228,0
"g__Clostridium_Q_134516",0,-0.00311673540315213,0
"g__Clostridium_Q_134526",0,-0.0006566799336182,0
"g__Clostridium_Q_135822",0,0.00460189182964489,0
"g__Clostridium_Q_135853",0,0.0111786277977597,0.025234502239227
"g__COE1",0,-0.0118216240695233,0
"g__Coprococcus_A_121497",0,-0.00246066044199465,0
"g__Coprococcus_A_187866",0,0.00306456488513681,0
"g__Copromonas",0,-0.00265905698702216,0
"g__Cuneatibacter",0,0.0406775237382183,0
"g__Dorea_A",0.0202012248378884,0.00584368633716958,0.0198898116141428
"g__Eisenbergiella",0,0.00271026512760626,0
"g__Enterocloster",-0.00255585505716237,-0.00224160727425575,-0.00237006252746809
"g__Eubacterium_F",0,0.00149030417855146,0
"g__Eubacterium_G",0,0.00777909680111452,0
"g__Eubacterium_I",0,0.00237135388468257,0
"g__Eubacterium_J",0,-0.0075244079334226,0
"g__Eubacterium_S",0,0.0121311320829395,0
"g__Extibacter",0,-0.0171699816292695,0
"g__Faecalimonas",-0.000110984818121509,-0.00861452220812427,-0.0118934931508831
"g__Fimimorpha",0.100386620371339,0.0587058934569052,0.162017802722346
"g__Fimousia",0,0.0179885200636263,0
"g__Frisingicoccus",-0.0392618609667284,-0.0157238598605616,-0.0424901370704707
"g__Fusicatenibacter",0.023833335373418,0.0249361632282234,0.0432127531642476
"g__G11",0,0.00965368100201836,0
"g__Hespellia",0,0.0181490616869367,0
"g__Howardella",0,-0.0199490110369952,0
"g__Hungatella_A_127239",0.049198397501762,0.0242957864367824,0.0704136608171492
"g__Hungatella_A_128155",0,-0.0150144745164968,0
"g__Johnsonella",0,0.0537581617778473,0
"g__Kineothrix",0,0.00380013100888963,0
"g__Lachnoanaerobaculum",0,-0.0362971913711003,0
"g__Lachnoclostridium_A_130679",0,-0.000357058782575677,0
"g__Lachnoclostridium_B",0,0.00389573626955858,0
"g__Lachnospira",0,-0.00263089234747055,-0.00742637943351488
"g__Lactonifactor",0,0.00646234084726317,0
"g__Limivivens",0,0.000545446393931791,0
"g__Marvinbryantia",0,-0.00513113332090046,0
"g__Massilistercora",-0.0132788535689733,-0.0134192876823318,-0.0116766287829142
"g__Mediterraneibacter_A_155507",0.00114359001798409,0.00377618513818038,0.0133823736013036
"g__Mediterraneibacter_A_155590",0,-0.00210176694464303,0
"g__Merdimonas",0,-0.00195975989565983,0
"g__Merdisoma",0,-0.00980964867717931,0
"g__Muricomes_149725",0,-0.00682661342470468,0
"g__Murimonas",0,0.0182289154722446,0
"g__Oliverpabstia",-0.000186010531304579,-0.00671849745399651,-0.00955506353742991
"g__Oribacterium",0,0.000726761296657815,0
"g__Paralachnospira",0,0.0131903202997456,0
"g__Porcincola",0,-0.0047278691665038,0
"g__Robinsoniella",0,0.0181988457539621,0
"g__Roseburia",0.0365931057406097,0.010120932611452,0.0374998418797488
"g__RUG115",0,0.00200012997416095,0
"g__Ruminococcus_B",0,-0.00259405249562524,0
"g__Ruminococcus_G",0,-0.0271598389411428,0
"g__Scatomonas",0,-0.0113220954130657,0
"g__Schaedlerella",0,0.00964265483490458,0
"g__Sellimonas",0,-0.00288224885568098,0
"g__Sporofaciens",0,0.0151034278737718,0
"g__UBA3282",0,0.0252983180657209,0
"g__UBA3402",0,-0.0134897167747768,-0.021518183333771
"g__UBA9414",0,-0.00801538310146722,0
"g__UMGS1375",0.012924459222946,0.0129246403619207,0.0327682263828075
"g__Velocimicrobium",0,0.0180432971896662,0
"g__Ventrimonas",0,-0.00320138220495925,0
"g__Ventrisoma",0,-0.0052814662900267,0
"g__VUNI01",0,0.0180370223769489,0
"g__Monoglobus",0,0.00124945793233747,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Oscillospirales_f___g__",0,-0.0316566960345465,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Oscillospirales_f__Acutalibacteraceae_g__",0,0.00125246616905718,0
"g__Acutalibacter",0,-0.00206212197750636,0
"g__Anaeromassilibacillus",0,0.00197052588487211,0
"g__Caccousia",0,-0.0156063655009408,-0.0332919319459343
"`g__CAG-177`",0,0.0024026399020597,0
"`g__CAG-217`",0,0.0049829496491859,0.0203703758697427
"`g__CAG-488`",0,5.11605585479879e-05,0
"`g__CAG-964`",0,0.00343543808265655,0
"g__Caproicibacterium",0,0.00124728926069854,0
"g__Caproiciproducens",0,-0.00872932230328314,0
"g__Clostridium_A",0,0.000286682329620901,0
"g__Clostridium_E",0,0.0441884330265666,0
"g__Eubacterium_R",0,-0.00203795906160518,0
"g__Fimenecus",0,-0.00421666738251301,0
"g__Hydrogeniiclostridium",0,-0.00389742039440373,0
"g__Limousia",0,0.0181661884422357,0
"g__Pseudoruminococcus_A",0,-0.00543547310871059,0
"g__RUG762",0,-0.00835985108193436,0
"g__Ruminococcus_E",0,0.00393486634862679,0
"g__Scatavimonas",0,0.0184022619279535,0
"g__Solibaculum",0,0.00546257997819855,0
"g__UBA1417",0,-0.00101048621657389,0
"g__UBA5905",0,-0.0146312362515272,0
"g__UBA737",0,0.00400036897852108,0
"g__UMGS1071",0.0431156261008956,0.0198901853461236,0.0370744000046563
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Oscillospirales_f__Butyricicoccaceae_g__",-0.00780950073605613,-0.0384202698286155,-0.0765689121185364
"g__Agathobaculum",0,-0.00252077535136404,0
"g__Butyricicoccus_A_77030",0,-0.000443663724960615,0
"g__Butyricicoccus_A_77419",0,0.00923830716021266,0
"g__Intestinibacillus",0,0.0186050623069987,0
"g__Pseudobutyricicoccus",0,0.00412653308618363,0
"g__Avispirillum",0,-0.00525527217545074,0
"g__QALR01",0,0.0044826455981173,0
"g__RUG13077",0,-0.00118848857050521,0
"g__SFLA01",0,-0.00574514784170673,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Oscillospirales_f__Ethanoligenenaceae_g__",0,0.0196139716076092,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Oscillospirales_f__Oscillospiraceae_88309_g__",0,0.00522881230233435,0
"`g__CAG-83`",0,0.00395986935805433,0
"g__Dysosmobacter",0,0.00627929363402452,0
"g__Enterenecus",0,0.00484003374373115,0
"g__ER4",0.000287806248060783,0.00528761731185665,0.019313687608561
"g__Evtepia",0,0.00891349298657516,0.00533190575318645
"g__Faecousia",0,1.26117846951845e-05,0
"g__Intestinimonas",0,-0.00428220012154469,0
"g__Lawsonibacter",0,0.000642251979103675,0
"g__Limivicinus",0,-0.000248051349842955,0
"`g__Marseille-P3106`",0,0.0191226620763891,0
"g__Onthomonas",-0.0371509851021087,-0.015779229958635,-0.03865365099484
"g__Pseudoflavonifractor_80958",0,0.0326454216786165,0
"g__UBA2658",0.0744187140859422,0.0576786910472682,0.115586881177767
"g__Vescimonas",0,-0.00411367542484023,0
"g__WQUU01",0,-0.0120562383000533,0
"g__WRMH01",0,-0.0156524167334545,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Oscillospirales_f__QAKW01_g__",0,-0.0145638566966665,0
"g__QAKW01",0,-0.0209186654743664,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Oscillospirales_f__Ruminococcaceae_g__",0.0236263997577905,0.0152994856806589,0.0482173107220238
"g__Acetanaerobacterium",0.359727877430014,0.137763335904312,0.364044158001551
"g__Anaerofilum_74150",0,-0.00542007913789822,0
"g__Anaerotruncus",0,-0.00715396665941203,0
"g__Angelakisella",0,-0.00544103776494865,0
"g__Bittarella",0,-0.0214949937686517,0
"`g__CAG-353`",0,0.0321314048593298,0
"g__Faecalibacterium",0,4.3403635218586e-05,0
"g__Fimivivens",0,0.00784553522792217,0
"g__Fournierella",0,0.0194547387062767,0
"g__Gemmiger_A_73129",0,-0.000882048657008597,0
"g__Gemmiger_A_73276",0,0.00302929361912966,0
"g__Harryflintia",0,0.0160210847396878,0
"g__Hydrogenoanaerobacterium",0,-0.0133999947098826,0
"`g__Marseille-P2935`",0,-0.038300510588374,0
"g__Massiliimalia_59888",0,0.0363032873460647,0.0414402456280359
"g__Massiliimalia_59910",0,-0.0460582976707828,0
"g__Massilioclostridium",0,0.00584256246907895,0
"g__Negativibacillus",0,0.00211955957156113,0
"g__Neobittarella",0,-0.000632971025634292,0
"g__Paludicola",0,0.00184968804999079,0
"g__Phocea",0,-0.0101292357636785,-0.00786593520306302
"g__Pygmaiobacter",0,0.00705984307860045,0.0325429205742911
"g__QAMM01",0,0.00631937999012086,0
"g__Ruminiclostridium_E",0,-0.0011476070994306,0
"g__Ruminococcus_C_58660",0,-0.00519064332251017,-1.15838184127317e-05
"g__Ruminococcus_C_59129",0,0.0138678454378833,0
"g__Ruminococcus_D",0,0.00447789916531193,0
"g__Ruminococcus_F",0,0.0147118528411794,0
"g__Ruthenibacterium",0,-0.00464341497451125,-0.0238724258621133
"g__Soleaferrea",0,0.0103794780077772,0
"g__UBA1394",0,0.00989438569102372,0.00865655786047018
"g__UBA946",0,0.0193850337384104,0
"g__UBA644",0,0.00180849266380064,0
"g__WRAI01",0,-0.0123352734423855,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Peptostreptococcales_f___g__",0,-0.0151272203345587,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Peptostreptococcales_f__Anaerovoracaceae_g__",0,0.00731559509063459,0.00869151526034373
"g__Alterileibacterium",0,0.0191279986492109,0
"g__BX12",0,-0.0119384307711166,0
"g__Copromorpha",0,-0.00219148611445708,0
"g__Emergencia",0.0652971667486026,0.0318855920101477,0.100049925414455
"g__Eubacterium_B",0,0.101110315033746,0
"g__Eubacterium_M",0,-0.0318604738424941,0
"g__Eubacterium_N",0.0167051673220574,0.0289935519818475,0.0239281928112261
"g__Hornefia",0,-0.108897646234395,0
"g__Mogibacterium",0,-0.0106555263626023,0
"g__PHAE01",0,0.0562157161009019,0
"g__RUG11894",0,0.0186282369935648,0
"`g__S5-A14a`",0,0.0166278755759102,0
"g__VUNA01",0,0.0209724366749598,0
"d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__Peptostreptococcales_f__Peptostreptococcaceae_256921_g__",0,-0.00107473195745274,0
"`g__CCUG-7971`",0,0.00970675521872395,0
"g__Clostridioides_A",0,0.0183264368990102,0
"`g__GCA-900066495`",0,0.00602141212401936,0
"g__Intestinibacter",0.0210721548373706,0.0138203292298498,0.0650964939459856
"g__Paraclostridium",0,-0.00069786297162069,0
"g__Peptacetobacter",0,0.00544273892637164,0
"g__Peptostreptococcus",0,-0.0129151840651413,0
"g__Romboutsia_B",-0.000332518923415596,-0.00847848245845244,-0.023915799391255
"g__Romboutsia_D",0,0.00668219930438298,0
"g__Terrisporobacter",0,0.0123885389640978,0.00123467700491758
"g__SFGY01",0,0.0178331304821828,0
"g__Fastidiosipila",0,-0.0471431963349486,0
"`d__Bacteria_p__Firmicutes_A_c__Clostridia_258483_o__TANB77_f__CAG-508_g__`",-0.0256899604256445,-0.0120756538768132,-0.0346391531042043
"`g__CAG-269`",0,-0.00196831846260663,0
"`g__CAG-273`",0,-0.00401944310836595,0
"`g__CAG-793`",0.0354399287682523,0.061077525417652,0.106000078788965
"g__Merdicola",0,0.00456892109590054,0
"g__UMGS1994",0,0.00889633918552814,0
"g__Anaerococcus",0,-0.00662548720110192,0
"g__Ezakiella",-0.0222893597390539,-0.0461806061783169,-0.087240828649933
"g__Fenollaria",0,-0.00583459215515394,0
"g__Finegoldia",0,-0.022885080088854,0
"g__KA00134",0,0.017976990154103,0
"g__Lagierella",0,0.00904131870181472,0
"g__Murdochiella_225299",0,0.0088854679103331,0
"g__Murdochiella_225317",0,0.0182225527106185,0
"g__Parvimonas",0,0.0412988856784868,0.0126976501999503
"g__Peptoniphilus_A",0,0.00228202669040384,0
"g__Peptoniphilus_B_226777",0,0.0371794627486808,0.0455102027555688
"g__Peptoniphilus_C",0,0.0210832660882573,0
"g__Peptoniphilus_E",0,0.0183976339601982,0
"g__Urinicoccus",0,0.00610979867634512,0
"g__W5053",0,0.0182395204602952,0
"`g__CAG-41`",0,0.0119158922340334,0.0119891760327286
"d__Bacteria_p__Firmicutes_B_370539_c__Dehalobacteriia_o__Dehalobacteriales_f__Dehalobacteriaceae_g__",0,-0.0525815273636842,-0.107158849776753
"`g__BICA1-8`",-0.0933296679597121,-0.051550954062886,-0.104859920798483
"g__Peptococcus",0,0.00216369823895117,0
"g__Acidaminococcus",0,0.00750466072106751,0
"g__Phascolarctobacterium_A",0,-0.00332007710229385,0
"g__Massilibacillus",0,0.00239316748388703,0
"g__Anaerovibrio",0,-0.0112147013604784,0
"g__Centipeda",0,0.0181639762977022,0
"g__Megamonas",0,0.0180975713844231,0
"g__Mitsuokella",0,0.00113802148832605,0
"g__Allisonella",0,0.00195250851044797,0
"g__Dialister",0,0.00224688682677139,0
"g__UBA5809",0,0.031855597371168,0
"g__Anaeroglobus",0,-0.133131970968354,0
"g__Caecibacter",0.215928162614549,0.0921098713173172,0.421631697847248
"g__Megasphaera_A_38685",0,0.00338984789113422,0
"g__Megasphaera_A_38692",0,0.0179805841303076,0
"d__Bacteria_p__Firmicutes_C_c__Negativicutes_o__Veillonellales_f__Negativicoccaceae_g__",0.149976315678477,0.183062306401943,0.394018179740335
"g__Negativicoccus",0,0.011482463733485,0
"g__Veillonella_A",0,0.00678720877982096,0
"`g__CAG-307`",0,0.0178935258782504,0
"g__Rummeliibacillus",0,0.0178309888302551,0
"g__Weizmannia",0,0.031494721599798,0
"d__Bacteria_p__Firmicutes_D_c__Bacilli_o__Bacillales_B_306089_f__Anoxybacillaceae_g__",0,0.212370417941409,0.00582572871580895
"g__Geobacillus",0,0.0153668184053647,0
"g__Bacillus_P_294101",0,0.000910232443922099,0
"g__Bacillus_A",0,-0.0722656944119298,0
"g__Sporolactobacillus",0,-0.0475779717412405,0
"d__Bacteria_p__Firmicutes_D_c__Bacilli_o__Erysipelotrichales_f__Coprobacillaceae_g__",0,-0.0105698889862552,0
"g__Beduini",0,0.0177135149299294,0
"g__Catenibacterium",0,-0.00376069688511185,0
"g__Coprobacillus",0,0.000139864318581624,0
"g__Erysipelatoclostridium",0,0.00275108630019094,0
"g__Faecalibacillus",0,-0.00228550331580166,0
"g__Fimiplasma",0,0.0314212530968266,0
"g__Longibaculum",0,0.0162028242713114,0.0172275128590836
"g__Stoquefichus",-0.0954454324067968,-0.0830974687666099,-0.202790002860925
"g__Absicoccus",0,-0.0085283752089776,0
"g__Allobaculum",0,0.017595654352697,0
"g__Amedibacillus",0,0.0177045218318122,0
"g__Amedibacterium",0,0.00969198190158553,0
"g__Bulleidia",0,0.00517091891819363,0
"`g__C-19`",0,0.0174957991049491,0
"g__Clostridium_AQ",0,-0.013757130488897,-0.0236227419486811
"g__Dielma",0,0.00473492680556025,0
"`g__DONG20-135`",0,0.0174161942932755,0
"g__Dubosiella",0,-0.000323184600296053,0
"g__Faecalibaculum",0,-0.0237996732435508,0
"g__Faecalicoccus",0,0.00525231945919883,0
"g__Faecalitalea",0,-0.00567276414354065,0
"g__Holdemanella",0,-0.00432847698875924,0
"g__Holdemania",0.044448166642809,0.0231083300377992,0.057895562663442
"g__Ileibacterium",0,0.017364470901946,0
"g__Longicatena",0,-0.00683022146061809,0
"g__Massilicoli",0,-0.00164854575398801,0
"g__Merdibacter",0,-0.00204508749024654,0
"`g__NSJ-61`",0,0.0244853719408921,0
"g__Traorella",0,0.0864318228633268,0
"g__UBA636",0,0.0172454801812075,0
"g__Exiguobacterium_A",0,0.0171640614606224,0
"g__Turicibacter",0,-0.000665314787480008,0
"g__Abiotrophia",0,0.0145932793700498,0
"g__Facklamia_A_322620",0,0.0170690403236434,0
"g__Facklamia_A_322655",0,0.0170021593500622,0
"g__Granulicatella",0,0.00342214836429952,0
"g__Enterococcus_A",0,-0.0467384970502631,0
"g__Enterococcus_B",0,0.0169476231672053,0
"g__Enterococcus_D",0,0.0169367058870952,0
"g__Enterococcus_E",0,0.038522682266528,0
"g__Enterococcus_H_360604",0,0.00777065675670134,0
"g__Companilactobacillus",0,0.00847572660453701,0
"g__Dellaglioa",-0.331846513384984,-0.163985174064448,-0.451283214576986
"g__Fructilactobacillus",0,-0.0273811425563353,0
"g__Lacticaseibacillus",0.0724104296176747,0.022814428900406,0.0952237260757579
"g__Lactiplantibacillus",0,-0.0154173268940984,0
"g__Lactobacillus",0.0137167530735267,0.0152675488352348,0.0420622026599454
"g__Latilactobacillus",0,0.000112350246233997,0
"g__Leuconostoc_B",0,0.00136948475775436,0
"g__Levilactobacillus",0,0.016899927049567,0
"g__Ligilactobacillus",0,-0.00114305366310671,0
"g__Limosilactobacillus",0,0.0014050064414632,0
"g__Pediococcus",0,0.00344534082015295,0
"g__Weissella_A_338544",0,-0.0172952496661761,0
"g__Weissella_A_338546",0,-0.0548796167787642,0
"g__Lactococcus_A_343306",0,0.0168239204667474,0
"g__Lactococcus_A_343473",0,-0.00319136033009564,0
"g__Lactococcus_A_346120",-0.0342401875790149,-0.0166348188347463,-0.0598049889244879
"g__Streptococcus",0,0.00393458852284355,0
"`g__CAG-313`",0,-0.0229192683731221,-0.00133983914036906
"d__Bacteria_p__Firmicutes_D_c__Bacilli_o__RF39_f__UBA660_g__",0,0.00468435972151962,0
"`g__CAG-302`",0,0.0010442621312357,0
"`g__CAG-417`",0,0.0194970149910761,0.0561540273583509
"`g__CAG-628`",0,0.00840814828869184,0
"`g__CAG-710`",0,0.0168621215038427,0
"g__Coprosoma",0,-0.00317611444329064,0
"g__Onthocola_B",0,0.0194588675532373,0
"g__RUG13038",0,0.00872011768951969,0
"g__Scybalousia",0,-0.0234192637956172,0
"g__UBA2730",0,0.016922131522127,0
"g__UBA3789",0,0.00218978070824318,0
"g__UBA5026",0,-0.0251875994106833,-0.00996583359126547
"g__UBA6985",0,0.0146708509499806,0
"g__UMGS1449",0.00871459839438865,0.00698622867345319,0
